finding_id,rule,file,line,message,code_snippet,assisted_verdict,confidence,rationale,review_method
mbedtls_320,R04,library/des.c,548,Return value of cryptographic function 'mbedtls_des_setkey' is unchecked.,"     545: 
     546:     mbedtls_des_setkey(esk, key);
     547:     mbedtls_des_setkey(dsk + 32, key +  8);
>>>  548:     mbedtls_des_setkey(esk + 64, key + 16);
     549: 
     550:     for (i = 0; i < 32; i += 2) {
     551:         dsk[i] = esk[94 - i];",REVIEW,low,Cannot classify from finding metadata alone; inspect source context.,llm_assisted_static_audit
mbedtls_321,R04,library/pk_ecc.c,198,Return value of cryptographic function 'mbedtls_ecp_keypair_free' is unchecked.,"     195:                                          sizeof(pk->pub_raw));
     196: 
     197: exit:
>>>  198:     mbedtls_ecp_keypair_free(&ecp_key);
     199:     return ret;
     200: #endif /* MBEDTLS_PK_PARSE_EC_COMPRESSED */
     201: }",FP,medium,Call is debug/formatting/init/free/cleanup-style; unchecked result is unlikely to be a PQC security bypass.,llm_assisted_static_audit
mbedtls_322,R04,library/psa_crypto.c,1278,Return value of cryptographic function 'PSA_THREADING_CHK_GOTO_EXIT' is unchecked.,"    1275:      * and destroying the key in storage, as otherwise another thread
    1276:      * could load the key into a new slot and the key will not be
    1277:      * fully destroyed. */
>>> 1278:     PSA_THREADING_CHK_GOTO_EXIT(mbedtls_mutex_lock(
    1279:                                     &mbedtls_threading_key_slot_mutex));
    1280: 
    1281:     if (slot->state == PSA_SLOT_PENDING_DELETION) {",TP,medium,Unchecked return is on a cryptographic/protocol-relevant path; should be checked or justified during migration.,llm_assisted_static_audit
mbedtls_323,R04,library/psa_crypto.c,1389,Return value of cryptographic function 'PSA_THREADING_CHK_RET' is unchecked.,"    1386: #if defined(MBEDTLS_THREADING_C)
    1387:     /* Don't overwrite existing errors if the unlock fails. */
    1388:     status = overall_status;
>>> 1389:     PSA_THREADING_CHK_RET(mbedtls_mutex_unlock(
    1390:                               &mbedtls_threading_key_slot_mutex));
    1391: #endif
    1392: ",TP,medium,Unchecked return is on a cryptographic/protocol-relevant path; should be checked or justified during migration.,llm_assisted_static_audit
mbedtls_324,R04,library/psa_crypto.c,1934,Return value of cryptographic function 'PSA_THREADING_CHK_RET' is unchecked.,"    1931:             psa_destroy_persistent_key(slot->attr.id);
    1932: 
    1933: #if defined(MBEDTLS_THREADING_C)
>>> 1934:             PSA_THREADING_CHK_RET(mbedtls_mutex_unlock(
    1935:                                       &mbedtls_threading_key_slot_mutex));
    1936: #endif
    1937:             return status;",TP,medium,Unchecked return is on a cryptographic/protocol-relevant path; should be checked or justified during migration.,llm_assisted_static_audit
mbedtls_325,R04,library/psa_crypto.c,1953,Return value of cryptographic function 'PSA_THREADING_CHK_RET' is unchecked.,"    1950:     }
    1951: 
    1952: #if defined(MBEDTLS_THREADING_C)
>>> 1953:     PSA_THREADING_CHK_RET(mbedtls_mutex_unlock(
    1954:                               &mbedtls_threading_key_slot_mutex));
    1955: #endif
    1956:     return status;",TP,medium,Unchecked return is on a cryptographic/protocol-relevant path; should be checked or justified during migration.,llm_assisted_static_audit
mbedtls_326,R04,library/psa_crypto.c,3592,Return value of cryptographic function 'psa_sign_hash_abort_internal' is unchecked.,"    3589:             operation->error_occurred = 1;
    3590:         }
    3591: 
>>> 3592:         psa_sign_hash_abort_internal(operation);
    3593:     }
    3594: 
    3595:     LOCAL_OUTPUT_FREE(signature_external, signature);",TP,medium,Unchecked return is on a cryptographic/protocol-relevant path; should be checked or justified during migration.,llm_assisted_static_audit
mbedtls_327,R04,library/psa_crypto.c,4789,Return value of cryptographic function 'psa_unregister_read_under_mutex' is unchecked.,"    4786:     LOCAL_INPUT_FREE(plaintext_external, plaintext);
    4787:     LOCAL_OUTPUT_FREE(ciphertext_external, ciphertext);
    4788: 
>>> 4789:     psa_unregister_read_under_mutex(slot);
    4790: 
    4791:     return status;
    4792: }",TP,medium,Unchecked return is on a cryptographic/protocol-relevant path; should be checked or justified during migration.,llm_assisted_static_audit
mbedtls_328,R04,library/psa_crypto.c,7671,Return value of cryptographic function 'psa_generate_random_internal' is unchecked.,"    7668:          * some constant data such as zeros, which would result in the data
    7669:          * being protected with a reproducible, easily knowable key.
    7670:          */
>>> 7671:         psa_generate_random_internal(output, output_size);
    7672:         *output_length = output_size;
    7673:     }
    7674: ",TP,medium,Unchecked return is on a cryptographic/protocol-relevant path; should be checked or justified during migration.,llm_assisted_static_audit
mbedtls_329,R04,library/psa_crypto.c,8165,Return value of cryptographic function 'PSA_THREADING_CHK_GOTO_EXIT' is unchecked.,"    8162: 
    8163:             }
    8164: #if defined(MBEDTLS_THREADING_C)
>>> 8165:             PSA_THREADING_CHK_GOTO_EXIT(mbedtls_mutex_unlock(
    8166:                                             &mbedtls_threading_psa_globaldata_mutex));
    8167: #endif /* defined(MBEDTLS_THREADING_C) */
    8168: ",TP,medium,Unchecked return is on a cryptographic/protocol-relevant path; should be checked or justified during migration.,llm_assisted_static_audit
mbedtls_330,R04,library/psa_crypto.c,8181,Return value of cryptographic function 'PSA_THREADING_CHK_GOTO_EXIT' is unchecked.,"    8178:                 (global_data.initialized & PSA_CRYPTO_SUBSYSTEM_DRIVER_WRAPPERS_INITIALIZED);
    8179: 
    8180: #if defined(MBEDTLS_THREADING_C)
>>> 8181:             PSA_THREADING_CHK_GOTO_EXIT(mbedtls_mutex_unlock(
    8182:                                             &mbedtls_threading_psa_globaldata_mutex));
    8183: #endif /* defined(MBEDTLS_THREADING_C) */
    8184: ",TP,medium,Unchecked return is on a cryptographic/protocol-relevant path; should be checked or justified during migration.,llm_assisted_static_audit
mbedtls_331,R04,library/psa_crypto.c,8189,Return value of cryptographic function 'PSA_THREADING_CHK_GOTO_EXIT' is unchecked.,"    8186:              * testing of init flags, which requires locking the global data
    8187:              * mutex. */
    8188: #if defined(MBEDTLS_THREADING_C)
>>> 8189:             PSA_THREADING_CHK_GOTO_EXIT(mbedtls_mutex_lock(&mbedtls_threading_psa_rngdata_mutex));
    8190: #endif /* defined(MBEDTLS_THREADING_C) */
    8191: 
    8192:             /* Initialize and seed the random generator. */",TP,medium,Unchecked return is on a cryptographic/protocol-relevant path; should be checked or justified during migration.,llm_assisted_static_audit
mbedtls_332,R04,library/psa_crypto.c,8204,Return value of cryptographic function 'PSA_THREADING_CHK_GOTO_EXIT' is unchecked.,"    8201:             }
    8202: 
    8203: #if defined(MBEDTLS_THREADING_C)
>>> 8204:             PSA_THREADING_CHK_GOTO_EXIT(mbedtls_mutex_unlock(
    8205:                                             &mbedtls_threading_psa_rngdata_mutex));
    8206: #endif /* defined(MBEDTLS_THREADING_C) */
    8207: ",TP,medium,Unchecked return is on a cryptographic/protocol-relevant path; should be checked or justified during migration.,llm_assisted_static_audit
mbedtls_333,R04,library/psa_crypto_ecp.c,245,Return value of cryptographic function 'mbedtls_ecp_keypair_free' is unchecked.,"     242:                                         key_buffer_length);
     243: exit:
     244:     /* Always free the PK object (will also free contained ECP context) */
>>>  245:     mbedtls_ecp_keypair_free(ecp);
     246:     mbedtls_free(ecp);
     247: 
     248:     return status;",FP,medium,Call is debug/formatting/init/free/cleanup-style; unchecked result is unlikely to be a PQC security bypass.,llm_assisted_static_audit
mbedtls_334,R04,library/psa_crypto_ecp.c,310,Return value of cryptographic function 'mbedtls_ecp_keypair_free' is unchecked.,"     307:             PSA_KEY_TYPE_ECC_GET_FAMILY(attributes->type)),
     308:         ecp, data, data_size, data_length);
     309: 
>>>  310:     mbedtls_ecp_keypair_free(ecp);
     311:     mbedtls_free(ecp);
     312: 
     313:     return status;",FP,medium,Call is debug/formatting/init/free/cleanup-style; unchecked result is unlikely to be a PQC security bypass.,llm_assisted_static_audit
mbedtls_335,R04,library/psa_crypto_slot_management.c,215,Return value of cryptographic function 'psa_register_read' is unchecked.,"     212:     if ((selected_slot == NULL) &&
     213:         (unused_persistent_key_slot != NULL)) {
     214:         selected_slot = unused_persistent_key_slot;
>>>  215:         psa_register_read(selected_slot);
     216:         status = psa_wipe_key_slot(selected_slot);
     217:         if (status != PSA_SUCCESS) {
     218:             goto error;",TP,medium,Unchecked return is on a cryptographic/protocol-relevant path; should be checked or justified during migration.,llm_assisted_static_audit
mbedtls_336,R04,library/psa_crypto_slot_management.c,379,Return value of cryptographic function 'PSA_THREADING_CHK_RET' is unchecked.,"     376:      * between checking if the key is loaded and setting the slot as FULL,
     377:      * as otherwise another thread may load and then destroy the key
     378:      * in the meantime. */
>>>  379:     PSA_THREADING_CHK_RET(mbedtls_mutex_lock(
     380:                               &mbedtls_threading_key_slot_mutex));
     381: #endif
     382:     /*",TP,medium,Unchecked return is on a cryptographic/protocol-relevant path; should be checked or justified during migration.,llm_assisted_static_audit
mbedtls_337,R04,library/psa_crypto_slot_management.c,389,Return value of cryptographic function 'PSA_THREADING_CHK_RET' is unchecked.,"     386:     status = psa_get_and_lock_key_slot_in_memory(key, p_slot);
     387:     if (status != PSA_ERROR_DOES_NOT_EXIST) {
     388: #if defined(MBEDTLS_THREADING_C)
>>>  389:         PSA_THREADING_CHK_RET(mbedtls_mutex_unlock(
     390:                                   &mbedtls_threading_key_slot_mutex));
     391: #endif
     392:         return status;",TP,medium,Unchecked return is on a cryptographic/protocol-relevant path; should be checked or justified during migration.,llm_assisted_static_audit
mbedtls_338,R04,library/psa_crypto_slot_management.c,403,Return value of cryptographic function 'PSA_THREADING_CHK_RET' is unchecked.,"     400:     status = psa_reserve_free_key_slot(&volatile_key_id, p_slot);
     401:     if (status != PSA_SUCCESS) {
     402: #if defined(MBEDTLS_THREADING_C)
>>>  403:         PSA_THREADING_CHK_RET(mbedtls_mutex_unlock(
     404:                                   &mbedtls_threading_key_slot_mutex));
     405: #endif
     406:         return status;",TP,medium,Unchecked return is on a cryptographic/protocol-relevant path; should be checked or justified during migration.,llm_assisted_static_audit
mbedtls_339,R04,library/psa_crypto_slot_management.c,587,Return value of cryptographic function 'PSA_THREADING_CHK_RET' is unchecked.,"     584:     /* We need to set status as success, otherwise CORRUPTION_DETECTED
     585:      * would be returned if the lock fails. */
     586:     status = PSA_SUCCESS;
>>>  587:     PSA_THREADING_CHK_RET(mbedtls_mutex_lock(
     588:                               &mbedtls_threading_key_slot_mutex));
     589: #endif
     590:     status = psa_get_and_lock_key_slot_in_memory(handle, &slot);",TP,medium,Unchecked return is on a cryptographic/protocol-relevant path; should be checked or justified during migration.,llm_assisted_static_audit
mbedtls_340,R04,library/psa_crypto_slot_management.c,624,Return value of cryptographic function 'PSA_THREADING_CHK_RET' is unchecked.,"     621:     /* We need to set status as success, otherwise CORRUPTION_DETECTED
     622:      * would be returned if the lock fails. */
     623:     status = PSA_SUCCESS;
>>>  624:     PSA_THREADING_CHK_RET(mbedtls_mutex_lock(
     625:                               &mbedtls_threading_key_slot_mutex));
     626: #endif
     627:     status = psa_get_and_lock_key_slot_in_memory(key, &slot);",TP,medium,Unchecked return is on a cryptographic/protocol-relevant path; should be checked or justified during migration.,llm_assisted_static_audit
mbedtls_341,R04,library/ssl_client.c,93,Return value of cryptographic function 'mbedtls_ssl_tls13_set_hs_sent_ext_mask' is unchecked.,"      90:     *olen = hostname_len + 9;
      91: 
      92: #if defined(MBEDTLS_SSL_PROTO_TLS1_3)
>>>   93:     mbedtls_ssl_tls13_set_hs_sent_ext_mask(ssl, MBEDTLS_TLS_EXT_SERVERNAME);
      94: #endif /* MBEDTLS_SSL_PROTO_TLS1_3 */
      95:     return 0;
      96: }",TP,medium,Unchecked return is on a cryptographic/protocol-relevant path; should be checked or justified during migration.,llm_assisted_static_audit
mbedtls_342,R04,library/ssl_client.c,167,Return value of cryptographic function 'mbedtls_ssl_tls13_set_hs_sent_ext_mask' is unchecked.,"     164:     MBEDTLS_PUT_UINT16_BE(*out_len - 4, buf, 2);
     165: 
     166: #if defined(MBEDTLS_SSL_PROTO_TLS1_3)
>>>  167:     mbedtls_ssl_tls13_set_hs_sent_ext_mask(ssl, MBEDTLS_TLS_EXT_ALPN);
     168: #endif /* MBEDTLS_SSL_PROTO_TLS1_3 */
     169:     return 0;
     170: }",TP,medium,Unchecked return is on a cryptographic/protocol-relevant path; should be checked or justified during migration.,llm_assisted_static_audit
mbedtls_343,R04,library/ssl_msg.c,2963,Return value of cryptographic function 'mbedtls_ssl_write_version' is unchecked.,"    2960:             tls_ver = MBEDTLS_SSL_VERSION_TLS1_2;
    2961:         }
    2962: #endif /* MBEDTLS_SSL_PROTO_TLS1_3 */
>>> 2963:         mbedtls_ssl_write_version(ssl->out_hdr + 1, ssl->conf->transport,
    2964:                                   tls_ver);
    2965: 
    2966:         memcpy(ssl->out_ctr, ssl->cur_out_ctr, MBEDTLS_SSL_SEQUENCE_NUMBER_LEN);",TP,medium,Unchecked return is on a cryptographic/protocol-relevant path; should be checked or justified during migration.,llm_assisted_static_audit
mbedtls_344,R04,library/ssl_msg.c,5586,Return value of cryptographic function 'mbedtls_ssl_handshake_set_state' is unchecked.,"    5583:     ssl->keep_current_message = 1;
    5584: 
    5585:     MBEDTLS_SSL_DEBUG_MSG(3, (""NewSessionTicket received""));
>>> 5586:     mbedtls_ssl_handshake_set_state(ssl,
    5587:                                     MBEDTLS_SSL_TLS1_3_NEW_SESSION_TICKET);
    5588: 
    5589:     return MBEDTLS_ERR_SSL_WANT_READ;",TP,medium,Unchecked return is on a cryptographic/protocol-relevant path; should be checked or justified during migration.,llm_assisted_static_audit
mbedtls_345,R04,library/ssl_tls.c,1063,Return value of cryptographic function 'mbedtls_ssl_handshake_free' is unchecked.,"    1060:         mbedtls_ssl_session_free(ssl->session_negotiate);
    1061:     }
    1062:     if (ssl->handshake) {
>>> 1063:         mbedtls_ssl_handshake_free(ssl);
    1064:     }
    1065: 
    1066: #if defined(MBEDTLS_SSL_PROTO_TLS1_2)",FP,medium,Call is debug/formatting/init/free/cleanup-style; unchecked result is unlikely to be a PQC security bypass.,llm_assisted_static_audit
mbedtls_346,R04,library/ssl_tls.c,6628,Return value of cryptographic function 'MBEDTLS_SSL_CHK_BUF_READ_PTR' is unchecked.,"    6625:     memset(ssl->handshake->received_sig_algs, 0,
    6626:            sizeof(ssl->handshake->received_sig_algs));
    6627: 
>>> 6628:     MBEDTLS_SSL_CHK_BUF_READ_PTR(p, end, supported_sig_algs_len);
    6629:     supported_sig_algs_end = p + supported_sig_algs_len;
    6630:     while (p < supported_sig_algs_end) {
    6631:         MBEDTLS_SSL_CHK_BUF_READ_PTR(p, supported_sig_algs_end, 2);",TP,medium,Unchecked return is on a cryptographic/protocol-relevant path; should be checked or justified during migration.,llm_assisted_static_audit
