finding_id,rule,file,line,message,code_snippet,assisted_verdict,confidence,rationale,review_method
mbedtls_filtered_323,R02,library/x509_crt.c,223,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"     220: #endif /* MBEDTLS_RSA_C */
     221: 
     222: #if defined(MBEDTLS_PK_HAVE_ECC_KEYS)
>>>  223:     if (pk_alg == MBEDTLS_PK_ECDSA ||
     224:         pk_alg == MBEDTLS_PK_ECKEY ||
     225:         pk_alg == MBEDTLS_PK_ECKEY_DH) {
     226:         const mbedtls_ecp_group_id gid = mbedtls_pk_get_ec_group_id(pk);",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,filtered_llm_assisted_static_audit
mbedtls_filtered_324,R02,library/x509_crt.c,1697,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"    1694:     const char *sep = """";
    1695: 
    1696:     while (cur != NULL) {
>>> 1697:         if (mbedtls_oid_get_extended_key_usage(&cur->buf, &desc) != 0) {
    1698:             desc = ""???"";
    1699:         }
    1700: ",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,filtered_llm_assisted_static_audit
mbedtls_filtered_325,R02,library/x509_crt.c,1726,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"    1723:     const char *sep = """";
    1724: 
    1725:     while (cur != NULL) {
>>> 1726:         if (mbedtls_oid_get_certificate_policies(&cur->buf, &desc) != 0) {
    1727:             desc = ""???"";
    1728:         }
    1729: ",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,filtered_llm_assisted_static_audit
mbedtls_filtered_326,R02,library/x509_crt.c,2158,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"    2155:     }
    2156: 
    2157: #if defined(MBEDTLS_ECDSA_C) && defined(MBEDTLS_ECP_RESTARTABLE)
>>> 2158:     if (rs_ctx != NULL && child->sig_pk == MBEDTLS_PK_ECDSA) {
    2159:         return mbedtls_pk_verify_restartable(&parent->pk,
    2160:                                              child->sig_md, hash, hash_len,
    2161:                                              child->sig.p, child->sig.len, &rs_ctx->pk);",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,filtered_llm_assisted_static_audit
mbedtls_filtered_327,R02,library/x509write_crt.c,527,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"     524:     /*
     525:      *  Signature   ::=  AlgorithmIdentifier
     526:      */
>>>  527:     if (pk_alg == MBEDTLS_PK_ECDSA) {
     528:         /*
     529:          * The AlgorithmIdentifier's parameters field must be absent for DSA/ECDSA signature
     530:          * algorithms, see https://www.rfc-editor.org/rfc/rfc5480#page-17 and",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,filtered_llm_assisted_static_audit
mbedtls_filtered_328,R03,library/ccm.c,688,Stack-allocated crypto buffer 'plaintext' of large size (CCM_SELFTEST_PT_MAX_LEN) detected.,"     685:      * would be in RAM, because the flash is not accessible.
     686:      * Use buffers on the stack to hold the test vectors data.
     687:      */
>>>  688:     unsigned char plaintext[CCM_SELFTEST_PT_MAX_LEN];
     689:     unsigned char ciphertext[CCM_SELFTEST_CT_MAX_LEN];
     690:     size_t i;
     691:     int ret = MBEDTLS_ERR_ERROR_CORRUPTION_DETECTED;",TP,medium,Stack-resident crypto buffer should be reviewed for PQC migration resource pressure.,filtered_llm_assisted_static_audit
mbedtls_filtered_329,R03,library/ccm.c,689,Stack-allocated crypto buffer 'ciphertext' of large size (CCM_SELFTEST_CT_MAX_LEN) detected.,"     686:      * Use buffers on the stack to hold the test vectors data.
     687:      */
     688:     unsigned char plaintext[CCM_SELFTEST_PT_MAX_LEN];
>>>  689:     unsigned char ciphertext[CCM_SELFTEST_CT_MAX_LEN];
     690:     size_t i;
     691:     int ret = MBEDTLS_ERR_ERROR_CORRUPTION_DETECTED;
     692: ",TP,medium,Stack-resident crypto buffer should be reviewed for PQC migration resource pressure.,filtered_llm_assisted_static_audit
mbedtls_filtered_330,R03,library/ctr_drbg.c,452,Stack-allocated crypto buffer 'seed' of large size (MBEDTLS_CTR_DRBG_MAX_SEED_INPUT) detected.,"     449:                                             size_t len,
     450:                                             size_t nonce_len)
     451: {
>>>  452:     unsigned char seed[MBEDTLS_CTR_DRBG_MAX_SEED_INPUT];
     453:     size_t seedlen = 0;
     454:     int ret = MBEDTLS_ERR_ERROR_CORRUPTION_DETECTED;
     455: ",TP,medium,Stack-resident crypto buffer should be reviewed for PQC migration resource pressure.,filtered_llm_assisted_static_audit
mbedtls_filtered_331,R03,library/ctr_drbg.c,542,Stack-allocated crypto buffer 'key' of large size (MBEDTLS_CTR_DRBG_KEYSIZE) detected.,"     539:                           size_t len)
     540: {
     541:     int ret = MBEDTLS_ERR_ERROR_CORRUPTION_DETECTED;
>>>  542:     unsigned char key[MBEDTLS_CTR_DRBG_KEYSIZE];
     543:     size_t nonce_len;
     544: 
     545:     memset(key, 0, MBEDTLS_CTR_DRBG_KEYSIZE);",TP,medium,Stack-resident crypto buffer should be reviewed for PQC migration resource pressure.,filtered_llm_assisted_static_audit
mbedtls_filtered_332,R03,library/des.c,312,Stack-allocated crypto buffer 'key' of large size (MBEDTLS_DES_KEY_SIZE) detected.,"     309:                                                      244, 247, 248, 251, 253,
     310:                                                      254 };
     311: 
>>>  312: void mbedtls_des_key_set_parity(unsigned char key[MBEDTLS_DES_KEY_SIZE])
     313: {
     314:     int i;
     315: ",TP,medium,Stack-resident crypto buffer should be reviewed for PQC migration resource pressure.,filtered_llm_assisted_static_audit
mbedtls_filtered_333,R03,library/des.c,324,Stack-allocated crypto buffer 'key' of large size (MBEDTLS_DES_KEY_SIZE) detected.,"     321: /*
     322:  * Check the given key's parity, returns 1 on failure, 0 on SUCCESS
     323:  */
>>>  324: int mbedtls_des_key_check_key_parity(const unsigned char key[MBEDTLS_DES_KEY_SIZE])
     325: {
     326:     int i;
     327: ",TP,medium,Stack-resident crypto buffer should be reviewed for PQC migration resource pressure.,filtered_llm_assisted_static_audit
mbedtls_filtered_334,R03,library/hmac_drbg.c,138,Stack-allocated crypto buffer 'seed' of large size (MBEDTLS_HMAC_DRBG_MAX_SEED_INPUT) detected.,"     135:                                  const unsigned char *additional, size_t len,
     136:                                  int use_nonce)
     137: {
>>>  138:     unsigned char seed[MBEDTLS_HMAC_DRBG_MAX_SEED_INPUT];
     139:     size_t seedlen = 0;
     140:     int ret = MBEDTLS_ERR_ERROR_CORRUPTION_DETECTED;
     141: ",TP,medium,Stack-resident crypto buffer should be reviewed for PQC migration resource pressure.,filtered_llm_assisted_static_audit
mbedtls_filtered_335,R03,library/lmots.c,466,Stack-allocated crypto buffer 'y_hashed_digits' of large size (MBEDTLS_LMOTS_P_SIG_DIGIT_COUNT_MAX) detected.,"     463:                                                  size_t *out_len)
     464: {
     465:     unsigned char tmp_digit_array[MBEDTLS_LMOTS_P_SIG_DIGIT_COUNT_MAX];
>>>  466:     unsigned char y_hashed_digits[MBEDTLS_LMOTS_P_SIG_DIGIT_COUNT_MAX][MBEDTLS_LMOTS_N_HASH_LEN_MAX];
     467:     int ret = MBEDTLS_ERR_ERROR_CORRUPTION_DETECTED;
     468: 
     469:     if (msg == NULL && msg_size != 0) {",TP,medium,Stack-resident crypto buffer should be reviewed for PQC migration resource pressure.,filtered_llm_assisted_static_audit
mbedtls_filtered_336,R03,library/lmots.c,653,Stack-allocated crypto buffer 'y_hashed_digits' of large size (MBEDTLS_LMOTS_P_SIG_DIGIT_COUNT_MAX) detected.,"     650: int mbedtls_lmots_calculate_public_key(mbedtls_lmots_public_t *ctx,
     651:                                        const mbedtls_lmots_private_t *priv_ctx)
     652: {
>>>  653:     unsigned char y_hashed_digits[MBEDTLS_LMOTS_P_SIG_DIGIT_COUNT_MAX][MBEDTLS_LMOTS_N_HASH_LEN_MAX];
     654:     int ret = MBEDTLS_ERR_ERROR_CORRUPTION_DETECTED;
     655: 
     656:     /* Check that a private key is loaded */",TP,medium,Stack-resident crypto buffer should be reviewed for PQC migration resource pressure.,filtered_llm_assisted_static_audit
mbedtls_filtered_337,R03,library/lmots.c,699,Stack-allocated crypto buffer 'tmp_sig' of large size (MBEDTLS_LMOTS_P_SIG_DIGIT_COUNT_MAX) detected.,"     696:      * a partial signature on failure, which effectively compromises the private
     697:      * key.
     698:      */
>>>  699:     unsigned char tmp_sig[MBEDTLS_LMOTS_P_SIG_DIGIT_COUNT_MAX][MBEDTLS_LMOTS_N_HASH_LEN_MAX];
     700:     unsigned char tmp_c_random[MBEDTLS_LMOTS_N_HASH_LEN_MAX];
     701:     int ret = MBEDTLS_ERR_ERROR_CORRUPTION_DETECTED;
     702: ",TP,medium,Stack-resident crypto buffer should be reviewed for PQC migration resource pressure.,filtered_llm_assisted_static_audit
mbedtls_filtered_338,R03,library/lms.c,302,Stack-allocated crypto buffer 'Kc_candidate_ots_pub_key' of large size (MBEDTLS_LMOTS_N_HASH_LEN_MAX) detected.,"     299:                        const unsigned char *sig, size_t sig_size)
     300: {
     301:     unsigned int q_leaf_identifier;
>>>  302:     unsigned char Kc_candidate_ots_pub_key[MBEDTLS_LMOTS_N_HASH_LEN_MAX];
     303:     unsigned char Tc_candidate_root_node[MBEDTLS_LMS_M_NODE_BYTES_MAX];
     304:     unsigned int height;
     305:     unsigned int curr_node_id;",TP,medium,Stack-resident crypto buffer should be reviewed for PQC migration resource pressure.,filtered_llm_assisted_static_audit
mbedtls_filtered_339,R03,library/pk.c,596,Stack-allocated crypto buffer 'key_buffer' of large size (PSA_EXPORT_KEY_PAIR_MAX_SIZE) detected.,"     593:                                            const psa_key_attributes_t *attributes,
     594:                                            mbedtls_svc_key_id_t *new_key_id)
     595: {
>>>  596:     unsigned char key_buffer[PSA_EXPORT_KEY_PAIR_MAX_SIZE];
     597:     size_t key_length = 0;
     598:     psa_status_t status = psa_export_key(old_key_id,
     599:                                          key_buffer, sizeof(key_buffer),",TP,medium,Stack-resident crypto buffer should be reviewed for PQC migration resource pressure.,filtered_llm_assisted_static_audit
mbedtls_filtered_340,R03,library/pk_ecc.c,121,Stack-allocated crypto buffer 'pub' of large size (MBEDTLS_PSA_MAX_EC_PUBKEY_LENGTH) detected.,"     118:     }
     119: 
     120:     /* Export public key from PSA */
>>>  121:     unsigned char pub[MBEDTLS_PSA_MAX_EC_PUBKEY_LENGTH];
     122:     size_t pub_len;
     123:     status = psa_export_public_key(key_id, pub, sizeof(pub), &pub_len);
     124:     psa_status_t destruction_status = psa_destroy_key(key_id);",TP,medium,Stack-resident crypto buffer should be reviewed for PQC migration resource pressure.,filtered_llm_assisted_static_audit
mbedtls_filtered_341,R03,library/pk_wrap.c,936,Stack-allocated crypto buffer 'prv_key_buf' of large size (MBEDTLS_PSA_MAX_EC_PUBKEY_LENGTH) detected.,"     933: {
     934:     psa_status_t status;
     935:     int ret = MBEDTLS_ERR_ERROR_CORRUPTION_DETECTED;
>>>  936:     uint8_t prv_key_buf[MBEDTLS_PSA_MAX_EC_PUBKEY_LENGTH];
     937:     size_t prv_key_len;
     938:     mbedtls_svc_key_id_t key_id = prv->priv_id;
     939: ",TP,medium,Stack-resident crypto buffer should be reviewed for PQC migration resource pressure.,filtered_llm_assisted_static_audit
mbedtls_filtered_342,R03,library/psa_crypto.c,3122,Stack-allocated crypto buffer 'hash' of large size (PSA_HASH_MAX_SIZE) detected.,"    3119: 
    3120:     if (PSA_ALG_IS_SIGN_HASH(alg)) {
    3121:         size_t hash_length;
>>> 3122:         uint8_t hash[PSA_HASH_MAX_SIZE];
    3123: 
    3124:         status = psa_driver_wrapper_hash_compute(
    3125:             PSA_ALG_SIGN_GET_HASH(alg),",TP,medium,Stack-resident crypto buffer should be reviewed for PQC migration resource pressure.,filtered_llm_assisted_static_audit
mbedtls_filtered_343,R03,library/psa_crypto_driver_wrappers.h,2118,Stack-allocated crypto buffer 'check_tag' of large size (PSA_AEAD_TAG_MAX_SIZE) detected.,"    2115:         case PSA_CRYPTO_MBED_TLS_DRIVER_ID:
    2116:             {
    2117:                 psa_status_t status = PSA_ERROR_CORRUPTION_DETECTED;
>>> 2118:                 uint8_t check_tag[PSA_AEAD_TAG_MAX_SIZE];
    2119:                 size_t check_tag_length;
    2120: 
    2121:                 status = mbedtls_psa_aead_finish( &operation->ctx.mbedtls_ctx,",TP,medium,Stack-resident crypto buffer should be reviewed for PQC migration resource pressure.,filtered_llm_assisted_static_audit
mbedtls_filtered_344,R03,library/ssl_cookie.c,282,Stack-allocated crypto buffer 'ref_hmac' of large size (COOKIE_HMAC_LEN) detected.,"     279:     psa_mac_operation_t operation = PSA_MAC_OPERATION_INIT;
     280:     psa_status_t status = PSA_ERROR_CORRUPTION_DETECTED;
     281: #else
>>>  282:     unsigned char ref_hmac[COOKIE_HMAC_LEN];
     283:     unsigned char *p = ref_hmac;
     284: #endif
     285:     int ret = 0;",TP,medium,Stack-resident crypto buffer should be reviewed for PQC migration resource pressure.,filtered_llm_assisted_static_audit
mbedtls_filtered_345,R03,library/ssl_msg.c,1723,Stack-allocated crypto buffer 'mac_expect' of large size (MBEDTLS_SSL_MAC_ADD) detected.,"    1720: #if defined(MBEDTLS_USE_PSA_CRYPTO)
    1721:             psa_mac_operation_t operation = PSA_MAC_OPERATION_INIT;
    1722: #else
>>> 1723:             unsigned char mac_expect[MBEDTLS_SSL_MAC_ADD];
    1724: #endif /* MBEDTLS_USE_PSA_CRYPTO */
    1725: 
    1726:             MBEDTLS_SSL_DEBUG_MSG(3, (""using encrypt then mac""));",TP,medium,Stack-resident crypto buffer should be reviewed for PQC migration resource pressure.,filtered_llm_assisted_static_audit
mbedtls_filtered_346,R03,library/ssl_msg.c,2002,Stack-allocated crypto buffer 'mac_expect' of large size (MBEDTLS_SSL_MAC_ADD) detected.,"    1999:      */
    2000: #if defined(MBEDTLS_SSL_SOME_SUITES_USE_MAC)
    2001:     if (auth_done == 0) {
>>> 2002:         unsigned char mac_expect[MBEDTLS_SSL_MAC_ADD] = { 0 };
    2003:         unsigned char mac_peer[MBEDTLS_SSL_MAC_ADD] = { 0 };
    2004: 
    2005:         /* For CBC+MAC, If the initial value of padlen was such that",TP,medium,Stack-resident crypto buffer should be reviewed for PQC migration resource pressure.,filtered_llm_assisted_static_audit
mbedtls_filtered_347,R03,library/ssl_tls.c,7703,Stack-allocated crypto buffer 'tmp_digest' of large size (MBEDTLS_SSL_PEER_CERT_DIGEST_MAX_LEN) detected.,"    7700:         ssl->session->peer_cert_digest_type;
    7701:     mbedtls_md_info_t const * const digest_info =
    7702:         mbedtls_md_info_from_type(peer_cert_digest_type);
>>> 7703:     unsigned char tmp_digest[MBEDTLS_SSL_PEER_CERT_DIGEST_MAX_LEN];
    7704:     size_t digest_len;
    7705: 
    7706:     if (peer_cert_digest == NULL || digest_info == NULL) {",TP,medium,Stack-resident crypto buffer should be reviewed for PQC migration resource pressure.,filtered_llm_assisted_static_audit
mbedtls_filtered_348,R03,library/ssl_tls13_generic.c,1056,Stack-allocated crypto buffer 'verify_hash' of large size (PSA_HASH_MAX_SIZE) detected.,"    1053:         mbedtls_pk_type_t pk_type = MBEDTLS_PK_NONE;
    1054:         mbedtls_md_type_t md_alg = MBEDTLS_MD_NONE;
    1055:         psa_algorithm_t psa_algorithm = PSA_ALG_NONE;
>>> 1056:         unsigned char verify_hash[PSA_HASH_MAX_SIZE];
    1057:         size_t verify_hash_len;
    1058: 
    1059:         if (!mbedtls_ssl_sig_alg_is_offered(ssl, *sig_alg)) {",TP,medium,Stack-resident crypto buffer should be reviewed for PQC migration resource pressure.,filtered_llm_assisted_static_audit
mbedtls_filtered_349,R03,library/ssl_tls13_keys.c,344,Stack-allocated crypto buffer 'tmp_secret' of large size (PSA_MAC_MAX_SIZE) detected.,"     341:     psa_status_t status = PSA_ERROR_CORRUPTION_DETECTED;
     342:     psa_status_t abort_status = PSA_ERROR_CORRUPTION_DETECTED;
     343:     size_t hlen;
>>>  344:     unsigned char tmp_secret[PSA_MAC_MAX_SIZE] = { 0 };
     345:     const unsigned char all_zeroes_input[MBEDTLS_TLS1_3_MD_MAX_SIZE] = { 0 };
     346:     const unsigned char *l_input = NULL;
     347:     size_t l_input_len;",TP,medium,Stack-resident crypto buffer should be reviewed for PQC migration resource pressure.,filtered_llm_assisted_static_audit
mbedtls_filtered_350,R03,library/ssl_tls13_keys.c,709,Stack-allocated crypto buffer 'finished_key' of large size (PSA_MAC_MAX_SIZE) detected.,"     706:     psa_key_attributes_t attributes = PSA_KEY_ATTRIBUTES_INIT;
     707:     psa_status_t status = PSA_ERROR_CORRUPTION_DETECTED;
     708:     size_t hash_len = PSA_HASH_LENGTH(hash_alg);
>>>  709:     unsigned char finished_key[PSA_MAC_MAX_SIZE];
     710:     int ret;
     711:     psa_algorithm_t alg;
     712: ",TP,medium,Stack-resident crypto buffer should be reviewed for PQC migration resource pressure.,filtered_llm_assisted_static_audit
